elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
24426,10039,building index: loading tuples,7168,2521,0,35295,123025,0
24518,10039,building index: loading tuples,7168,2529,0,35413,123025,0
24607,10039,building index: loading tuples,7168,2537,0,35531,123025,0
24699,10039,building index: loading tuples,7168,2545,0,35640,123025,0
24791,10039,building index: loading tuples,7168,2553,0,35752,123025,0
24883,10039,building index: loading tuples,7168,2561,0,35865,123025,0
24975,10039,building index: loading tuples,7168,2569,0,35979,123025,0
25066,10039,building index: loading tuples,7168,2578,0,36095,123025,0
25158,10039,building index: loading tuples,7168,2587,0,36220,123025,0
25251,10039,building index: loading tuples,7168,2596,0,36348,123025,0
25343,10039,building index: loading tuples,7168,2604,0,36466,123025,0
25435,10039,building index: loading tuples,7168,2613,0,36588,123025,0
25530,10039,building index: loading tuples,7168,2621,0,36703,123025,0
25621,10039,building index: loading tuples,7168,2630,0,36821,123025,0
25717,10039,building index: loading tuples,7168,2638,0,36938,123025,0
25807,10039,building index: loading tuples,7168,2646,0,37053,123025,0
25896,10039,building index: loading tuples,7168,2655,0,37171,123025,0
25987,10039,building index: loading tuples,7168,2662,0,37281,123025,0
26081,10039,building index: loading tuples,7168,2671,0,37394,123025,0
26172,10039,building index: loading tuples,7168,2678,0,37499,123025,0
26264,10039,building index: loading tuples,7168,2686,0,37616,123025,0
26354,10039,building index: loading tuples,7168,2697,0,37769,123025,0
26444,10039,building index: loading tuples,7168,2709,0,37926,123025,0
26535,10039,building index: loading tuples,7168,2719,0,38079,123025,0
26625,10039,building index: loading tuples,7168,2731,0,38236,123025,0
26722,10039,building index: loading tuples,7168,2741,0,38387,123025,0
26812,10039,building index: loading tuples,7168,2753,0,38547,123025,0
26904,10039,building index: loading tuples,7168,2763,0,38687,123025,0
26995,10039,building index: loading tuples,7168,2775,0,38855,123025,0
27086,10039,building index: loading tuples,7168,2787,0,39023,123025,0
27175,10039,building index: loading tuples,7168,2798,0,39179,123025,0
27267,10039,building index: loading tuples,7168,2810,0,39341,123025,0
27363,10039,building index: loading tuples,7168,2822,0,39511,123025,0
27457,10039,building index: loading tuples,7168,2832,0,39659,123025,0
28411,10039,building index: loading tuples,7168,2926,0,40972,123025,0
28503,10039,building index: loading tuples,7168,2936,0,41114,123025,0
28595,10039,building index: loading tuples,7168,2946,0,41246,123025,0
28688,10039,building index: loading tuples,7168,2955,0,41373,123025,0
28780,10039,building index: loading tuples,7168,2963,0,41494,123025,0
28872,10039,building index: loading tuples,7168,2974,0,41636,123025,0
28963,10039,building index: loading tuples,7168,2983,0,41770,123025,0
29054,10039,building index: loading tuples,7168,2992,0,41899,123025,0
29143,10039,building index: loading tuples,7168,3001,0,42026,123025,0
29236,10039,building index: loading tuples,7168,3010,0,42147,123025,0
29328,10039,building index: loading tuples,7168,3019,0,42274,123025,0
29418,10039,building index: loading tuples,7168,3028,0,42398,123025,0
29510,10039,building index: loading tuples,7168,3037,0,42530,123025,0
29602,10039,building index: loading tuples,7168,3046,0,42656,123025,0
29696,10039,building index: loading tuples,7168,3056,0,42791,123025,0
29789,10039,building index: loading tuples,7168,3065,0,42922,123025,0
29881,10039,building index: loading tuples,7168,3074,0,43049,123025,0
29978,10039,building index: loading tuples,7168,3083,0,43165,123025,0
30069,10039,building index: loading tuples,7168,3091,0,43287,123025,0
30159,10039,building index: loading tuples,7168,3100,0,43410,123025,0
30251,10039,building index: loading tuples,7168,3109,0,43533,123025,0
30341,10039,building index: loading tuples,7168,3118,0,43657,123025,0
30435,10039,building index: loading tuples,7168,3127,0,43778,123025,0
30524,10039,building index: loading tuples,7168,3135,0,43902,123025,0
30612,10039,building index: loading tuples,7168,3181,0,44546,123025,0
31071,10039,building index: loading tuples,7168,3190,0,44666,123025,0
31164,10039,building index: loading tuples,7168,3198,0,44780,123025,0
31257,10039,building index: loading tuples,7168,3207,0,44904,123025,0
31349,10039,building index: loading tuples,7168,3215,0,45016,123025,0
31444,10039,building index: loading tuples,7168,3224,0,45144,123025,0
31535,10039,building index: loading tuples,7168,3233,0,45265,123025,0
31630,10039,building index: loading tuples,7168,3241,0,45380,123025,0
31723,10039,building index: loading tuples,7168,3250,0,45506,123025,0
31813,10039,building index: loading tuples,7168,3259,0,45627,123025,0
31905,10039,building index: loading tuples,7168,3267,0,45749,123025,0
31996,10039,building index: loading tuples,7168,3276,0,45872,123025,0
32087,10039,building index: loading tuples,7168,3285,0,45999,123025,0
32182,10039,building index: loading tuples,7168,3294,0,46129,123025,0
32273,10039,building index: loading tuples,7168,3304,0,46256,123025,0
32367,10039,building index: loading tuples,7168,3312,0,46380,123025,0
32459,10039,building index: loading tuples,7168,3322,0,46512,123025,0
32552,10039,building index: loading tuples,7168,3330,0,46628,123025,0
32643,10039,building index: loading tuples,7168,3339,0,46752,123025,0
32738,10039,building index: loading tuples,7168,3348,0,46877,123025,0
32828,10039,building index: loading tuples,7168,3357,0,47000,123025,0
32920,10039,building index: loading tuples,7168,3366,0,47128,123025,0
33010,10039,building index: loading tuples,7168,3375,0,47253,123025,0
33100,10039,building index: loading tuples,7168,3384,0,47377,123025,0
33193,10039,building index: loading tuples,7168,3392,0,47492,123025,0
33285,10039,building index: loading tuples,7168,3400,0,47610,123025,0
33377,10039,building index: loading tuples,7168,3408,0,47720,123025,0
33469,10039,building index: loading tuples,7168,3417,0,47838,123025,0
33561,10039,building index: loading tuples,7168,3439,0,48151,123025,0
33802,10039,building index: loading tuples,7168,3447,0,48267,123025,0
33891,10039,building index: loading tuples,7168,3456,0,48386,123025,0
33985,10039,building index: loading tuples,7168,3465,0,48512,123025,0
34077,10039,building index: loading tuples,7168,3473,0,48623,123025,0
34167,10039,building index: loading tuples,7168,3481,0,48743,123025,0
34257,10039,building index: loading tuples,7168,3490,0,48865,123025,0
34355,10039,building index: loading tuples,7168,3498,0,48981,123025,0
34445,10039,building index: loading tuples,7168,3507,0,49099,123025,0
34537,10039,building index: loading tuples,7168,3515,0,49215,123025,0
34628,10039,building index: loading tuples,7168,3523,0,49333,123025,0
34718,10039,building index: loading tuples,7168,3532,0,49448,123025,0
34808,10039,building index: loading tuples,7168,3539,0,49557,123025,0
34899,10039,building index: loading tuples,7168,3548,0,49680,123025,0
34989,10039,building index: loading tuples,7168,3557,0,49805,123025,0
35081,10039,building index: loading tuples,7168,3566,0,49924,123025,0
35170,10039,building index: loading tuples,7168,3575,0,50052,123025,0
35260,10039,building index: loading tuples,7168,3584,0,50189,123025,0
35352,10039,building index: loading tuples,7168,3593,0,50303,123025,0
35444,10039,building index: loading tuples,7168,3601,0,50420,123025,0
35533,10039,building index: loading tuples,7168,3609,0,50529,123025,0
35620,10039,building index: loading tuples,7168,3618,0,50652,123025,0
35712,10039,building index: loading tuples,7168,3627,0,50785,123025,0
35804,10039,building index: loading tuples,7168,3637,0,50921,123025,0
35895,10039,building index: loading tuples,7168,3646,0,51049,123025,0
35986,10039,building index: loading tuples,7168,3655,0,51182,123025,0
36078,10039,building index: loading tuples,7168,3661,0,51258,123025,0
36169,10039,building index: loading tuples,7168,3661,0,51258,123025,0
36257,10039,building index: loading tuples,7168,3661,0,51258,123025,0
36349,10039,building index: loading tuples,7168,3661,0,51258,123025,0
36439,10039,building index: loading tuples,7168,3661,0,51258,123025,0
36530,10039,building index: loading tuples,7168,3663,0,51290,123025,0
36619,10039,building index: loading tuples,7168,3666,0,51330,123025,0
36709,10039,building index: loading tuples,7168,3669,0,51369,123025,0
