elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
15307,115062,building index: loading tuples,7168,1625,0,22751,117537,0
15404,115062,building index: loading tuples,7168,1633,0,22869,117537,0
15488,115062,building index: loading tuples,7168,1642,0,22997,117537,0
15581,115062,building index: loading tuples,7168,1651,0,23114,117537,0
15678,115062,building index: loading tuples,7168,1659,0,23231,117537,0
15772,115062,building index: loading tuples,7168,1667,0,23338,117537,0
15872,115062,building index: loading tuples,7168,1676,0,23474,117537,0
15979,115062,building index: loading tuples,7168,1686,0,23616,117537,0
16079,115062,building index: loading tuples,7168,1696,0,23752,117537,0
16175,115062,building index: loading tuples,7168,1706,0,23893,117537,0
16279,115062,building index: loading tuples,7168,1716,0,24024,117537,0
16384,115062,building index: loading tuples,7168,1725,0,24156,117537,0
16495,115062,building index: loading tuples,7168,1735,0,24301,117537,0
16606,115062,building index: loading tuples,7168,1742,0,24399,117537,0
16706,115062,building index: loading tuples,7168,1752,0,24529,117537,0
16797,115062,building index: loading tuples,7168,1762,0,24672,117537,0
16895,115062,building index: loading tuples,7168,1771,0,24807,117537,0
16997,115062,building index: loading tuples,7168,1781,0,24935,117537,0
17098,115062,building index: loading tuples,7168,1789,0,25053,117537,0
17196,115062,building index: loading tuples,7168,1798,0,25182,117537,0
17299,115062,building index: loading tuples,7168,1807,0,25310,117537,0
17399,115062,building index: loading tuples,7168,1818,0,25452,117537,0
17501,115062,building index: loading tuples,7168,1826,0,25571,117537,0
17601,115062,building index: loading tuples,7168,1835,0,25703,117537,0
17705,115062,building index: loading tuples,7168,1845,0,25838,117537,0
17804,115062,building index: loading tuples,7168,1854,0,25961,117537,0
17906,115062,building index: loading tuples,7168,1863,0,26083,117537,0
18005,115062,building index: loading tuples,7168,1872,0,26215,117537,0
18109,115062,building index: loading tuples,7168,1881,0,26335,117537,0
18209,115062,building index: loading tuples,7168,1889,0,26458,117537,0
18318,115062,building index: loading tuples,7168,1900,0,26602,117537,0
18416,115062,building index: loading tuples,7168,1909,0,26730,117537,0
18515,115062,building index: loading tuples,7168,1918,0,26853,117537,0
18618,115062,building index: loading tuples,7168,1927,0,26979,117537,0
18723,115062,building index: loading tuples,7168,1937,0,27129,117537,0
18817,115062,building index: loading tuples,7168,1948,0,27272,117537,0
18920,115062,building index: loading tuples,7168,1956,0,27394,117537,0
19022,115062,building index: loading tuples,7168,1965,0,27523,117537,0
19123,115062,building index: loading tuples,7168,1975,0,27651,117537,0
19228,115062,building index: loading tuples,7168,1983,0,27773,117537,0
19328,115062,building index: loading tuples,7168,1993,0,27905,117537,0
